xkoord,ykoord,kinder,random
8.597118393,47.36616432,0.53849298,1.023868321
8.59756755,47.36616432,0.55412811,0.830113582
8.598016708,47.36616432,0.54289383,0.906546631
8.598465866,47.36616432,0.51293862,0.907408283
8.598915023,47.36616432,0.4638193,1.305287264
8.599364181,47.36616432,0.40686089,1.154658578
8.599813338,47.36616432,0.33447346,0.654326383
8.600262496,47.36616432,0.26426381,1.194674904
8.600711654,47.36616432,0.20194405,0.226825248
8.601160811,47.36616432,0.14592622,0.928912989
8.601609969,47.36616432,0.08706649,1.070650999
8.602059127,47.36616432,0.0357773,0.579661373
8.602508284,47.36616432,0.02321836,0.421912546
8.602957442,47.36616432,0.01981441,0.060585387
8.6034066,47.36616432,0.02176188,0.653279712
8.603855757,47.36616432,0.02245267,0.029942663
8.604304915,47.36616432,0.02176188,0.972729652
8.604754073,47.36616432,0.01981441,0.925121275
8.60520323,47.36616432,0.01694817,0.166193904
8.605652388,47.36616432,0.01361823,0.517120101
8.606101545,47.36616432,0.01027958,0.444570126
8.606550703,47.36616432,0.00728932,0.767659122
8.606999861,47.36616432,0.00485573,0.922774081
8.607449018,47.36616432,0,0.390810462
8.607898176,47.36616432,0,0.791322541
8.608347334,47.36616432,0,0.554927011
8.608796491,47.36616432,0,0.179291342
8.609245649,47.36616432,0,0.705563761
8.609694807,47.36616432,0,0.980502542
8.610143964,47.36616432,0,0.697531372
8.610593122,47.36616432,0,0.306674987
8.61104228,47.36616432,0,0.459418428
8.611491437,47.36616432,0,0.123208634
8.611940595,47.36616432,0,0.41490514
8.612389752,47.36616432,0,0.213212799
8.61283891,47.36616432,0,0.482897112
8.613288068,47.36616432,0,0.002310333
8.613737225,47.36616432,0,0.202072326
8.614186383,47.36616432,0,0.458497481
8.614635541,47.36616432,0,0.092528608
8.615084698,47.36616432,0,0.882967349
8.615533856,47.36616432,0,0.816125065
8.615983014,47.36616432,0,0.882400658
8.616432171,47.36616432,0,0.52604992
8.616881329,47.36616432,0,0.648053535
8.469108465,47.36646854,0,0.874654293
8.469557622,47.36646854,0,0.605936423
8.47000678,47.36646854,0,0.711542168
8.470455938,47.36646854,0,0.945760059
8.470905095,47.36646854,0,0.183701707
8.471354253,47.36646854,0,0.987009574
8.47180341,47.36646854,0,0.296640975
8.472252568,47.36646854,0,0.552819135
8.472701726,47.36646854,0,0.19039086
8.473150883,47.36646854,0,0.124242044
8.473600041,47.36646854,0,0.257189029
8.474049199,47.36646854,0,0.728216956
8.474498356,47.36646854,0,0.121379053
8.474947514,47.36646854,0,0.821936188
8.475396672,47.36646854,0,0.296310867
8.475845829,47.36646854,0,0.774253598
8.476294987,47.36646854,0,0.828427288
8.476744145,47.36646854,0,0.758721391
8.477193302,47.36646854,0,0.886385415
8.47764246,47.36646854,0,0.115526131
8.478091617,47.36646854,0,0.80981914
8.478540775,47.36646854,0,0.230060509
8.478989933,47.36646854,0,0.199498988
8.47943909,47.36646854,0,0.402278316
8.479888248,47.36646854,0,0.473807964
8.480337406,47.36646854,0,0.608446642
8.480786563,47.36646854,0,0.268274392
8.481235721,47.36646854,0,0.858898789
8.481684879,47.36646854,0,0.952441878
8.482134036,47.36646854,0,0.775733614
8.482583194,47.36646854,0,0.00070953
8.483032352,47.36646854,0,0.687644813
8.483481509,47.36646854,0,0.861742487
8.483930667,47.36646854,0,0.671403192
8.484379824,47.36646854,0,0.700421016
8.484828982,47.36646854,0,0.02711728
8.48527814,47.36646854,0,0.171693448
8.485727297,47.36646854,0,0.903509959
8.486176455,47.36646854,0,0.258665445
8.486625613,47.36646854,0,0.415343841
8.48707477,47.36646854,0,0.178343316
8.487523928,47.36646854,0,0.387296279
8.487973086,47.36646854,0,0.050596585
8.488422243,47.36646854,0.00707081,0.437886563
8.488871401,47.36646854,0.01063071,0.587848682
8.489320559,47.36646854,0.01735003,0.041895004
8.489769716,47.36646854,0.02313864,0.915703132
8.490218874,47.36646854,0.03257587,0.414165161
8.490668031,47.36646854,0.043343,0.640760875
8.491117189,47.36646854,0.06958814,0.510258701
8.491566347,47.36646854,0.10604093,0.418518528
8.492015504,47.36646854,0.16111559,0.870674103
8.492464662,47.36646854,0.24297987,0.905787802
8.49291382,47.36646854,0.31166726,1.289143539
8.493362977,47.36646854,0.3605856,0.761849515
8.493812135,47.36646854,0.4222042,0.974397432
8.494261293,47.36646854,0.55585921,0.598432741
8.49471045,47.36646854,0.64219326,1.109269705
8.495159608,47.36646854,0.68326646,0.794363037
8.495608766,47.36646854,0.73744798,1.292113761
8.496057923,47.36646854,0.84543687,1.534777696
8.496507081,47.36646854,0.93577003,1.058022663
8.496956238,47.36646854,1.00654197,1.349211731
8.497405396,47.36646854,1.05611253,1.325602706
8.497854554,47.36646854,1.05914462,1.100914462
8.498303711,47.36646854,1.04192305,1.580703732
8.498752869,47.36646854,1.01983225,1.751717558
8.499202027,47.36646854,1.00422692,1.922067284
8.499651184,47.36646854,0.99561632,1.986470242
8.500100342,47.36646854,0.91487575,1.30375784
8.5005495,47.36646854,0.94643927,1.512103519
8.500998657,47.36646854,0.96879858,1.769218644
8.501447815,47.36646854,1.02146947,1.750229771
8.501896973,47.36646854,1.11557221,1.665521892
8.50234613,47.36646854,1.21708655,1.464818115
8.502795288,47.36646854,1.33275926,1.719153462
8.503244445,47.36646854,1.46428597,1.827674866
8.503693603,47.36646854,1.58208811,2.488455048
8.504142761,47.36646854,1.68444431,2.376613854
8.504591918,47.36646854,1.76602459,2.249397672
8.505041076,47.36646854,1.8185482,2.541209184
8.505490234,47.36646854,1.91248357,2.609541017
8.505939391,47.36646854,2.00300884,2.593161267
8.506388549,47.36646854,2.06149602,2.079315788
8.506837707,47.36646854,2.11681962,2.252170096
8.507286864,47.36646854,2.11967397,2.925985596
8.507736022,47.36646854,2.13694668,2.399300322
8.508185179,47.36646854,2.08745408,2.397621188
8.508634337,47.36646854,2.00029612,2.32677197
8.509083495,47.36646854,1.93637669,2.078051236
8.509532652,47.36646854,1.84201133,1.904726284
8.50998181,47.36646854,1.76092732,2.534281867
8.510430968,47.36646854,1.73836446,2.544916309
8.510880125,47.36646854,1.6853503,2.099918405
8.511329283,47.36646854,1.71908522,2.590630922
8.511778441,47.36646854,1.80609095,2.586528005
8.512227598,47.36646854,1.92797196,2.351421159
8.512676756,47.36646854,2.13477206,2.402687655
8.513125914,47.36646854,2.3535409,2.619385091
8.513575071,47.36646854,2.63974023,3.123113363
8.514024229,47.36646854,2.92206717,3.315755664
8.514473386,47.36646854,3.19492984,3.418122163
8.514922544,47.36646854,3.43328428,3.600628699
8.515371702,47.36646854,3.59646201,3.933557276
8.515820859,47.36646854,3.64880037,3.857036219
8.516270017,47.36646854,3.58431339,3.907132216
8.516719175,47.36646854,3.43937707,3.504185063
8.517168332,47.36646854,3.17745733,3.287641211
8.51761749,47.36646854,2.85979176,3.149989082
8.518066648,47.36646854,2.56731176,2.704203226
8.518515805,47.36646854,2.35016942,3.295379143
8.518964963,47.36646854,2.09746504,2.771460546
8.519414121,47.36646854,1.96443832,2.445130267
8.519863278,47.36646854,1.96767783,2.883059543
8.520312436,47.36646854,1.99471402,2.931818807
8.520761593,47.36646854,2.10822868,2.490289702
8.521210751,47.36646854,2.20658231,2.843073767
8.521659909,47.36646854,2.30892658,2.914845921
8.522109066,47.36646854,2.36903143,2.411308705
8.522558224,47.36646854,2.35539818,2.731297771
8.523007382,47.36646854,2.22322178,2.848742252
8.523456539,47.36646854,2.00206017,2.72302612
8.523905697,47.36646854,1.72637022,1.777848453
8.524354855,47.36646854,1.42837119,2.310543238
8.524804012,47.36646854,1.13214052,1.148945124
8.52525317,47.36646854,0.89027268,1.507664388
8.525702328,47.36646854,0.64936823,0.871550967
8.526151485,47.36646854,0.54759169,0.79119044
8.526600643,47.36646854,0.42559153,1.047578983
8.5270498,47.36646854,0.41616043,0.935191877
8.527498958,47.36646854,0.45996585,0.648327257
8.527948116,47.36646854,0.46836641,0.518587731
8.528397273,47.36646854,0.47079742,0.70927611
8.528846431,47.36646854,0.42320472,0.884603166
8.529295589,47.36646854,0.38933194,1.267059802
8.529744746,47.36646854,0.33675092,0.668133662
8.530193904,47.36646854,0.29010746,0.407948641
8.530643062,47.36646854,0.25172159,1.130452678
8.531092219,47.36646854,0.22724147,0.633803367
8.531541377,47.36646854,0.25206393,1.213677589
8.531990535,47.36646854,0.28074583,0.546337118
8.532439692,47.36646854,0.32520106,0.85803541
8.53288885,47.36646854,0.36714676,1.271865211
8.533338007,47.36646854,0.41224742,0.582394545
8.533787165,47.36646854,0.44344378,1.043596078
8.534236323,47.36646854,0.45377213,0.980960149
8.53468548,47.36646854,0.46314326,1.428634375
8.535134638,47.36646854,0.44661105,0.477550668
8.535583796,47.36646854,0.41921565,1.275506482
8.536032953,47.36646854,0.38570055,0.789943514
8.536482111,47.36646854,0.33001924,0.639839307
8.536931269,47.36646854,0.28416359,1.160298769
8.537380426,47.36646854,0.2260163,0.492866649
8.537829584,47.36646854,0.18427815,1.056129335
8.538278742,47.36646854,0.14574698,0.568672532
8.538727899,47.36646854,0.11355268,0.959204558
8.539177057,47.36646854,0.08808593,1.057169206
8.539626214,47.36646854,0.06418422,0.63559187
8.540075372,47.36646854,0.04522818,0.387089635
8.54052453,47.36646854,0.02074002,0.159385464
8.540973687,47.36646854,0.00849367,0.366392542
8.541422845,47.36646854,0.00156755,0.702389973
8.541872003,47.36646854,0,0.609202718
8.54232116,47.36646854,0,0.65773893
8.542770318,47.36646854,0,0.781456758
8.543219476,47.36646854,0,0.624836128
8.543668633,47.36646854,0,0.27449464
8.544117791,47.36646854,0,0.111936875
8.544566949,47.36646854,0,0.047047473
8.545016106,47.36646854,0,0.457003955
8.545465264,47.36646854,0,0.292648626
8.545914421,47.36646854,0.00172161,0.916905233
8.546363579,47.36646854,0.01103594,0.162296203
8.546812737,47.36646854,0.02939447,0.168532458
8.547261894,47.36646854,0.05642716,0.654236383
8.547711052,47.36646854,0.08168551,0.170997951
8.54816021,47.36646854,0.13298139,0.255029904
8.548609367,47.36646854,0.18614185,0.311236382
8.549058525,47.36646854,0.25045249,0.440439928
8.549507683,47.36646854,0.31196958,0.805370627
8.54995684,47.36646854,0.37434584,1.208977
8.550405998,47.36646854,0.43255511,0.825339491
8.550855155,47.36646854,0.50307,0.912564334
8.551304313,47.36646854,0.54371303,0.889448615
8.551753471,47.36646854,0.56550372,0.568564128
8.552202628,47.36646854,0.60004169,1.044400766
8.552651786,47.36646854,0.61303163,0.711958759
8.553100944,47.36646854,0.64085871,1.37089857
8.553550101,47.36646854,0.67369515,1.107828335
8.553999259,47.36646854,0.7416591,1.659983372
8.554448417,47.36646854,0.85033989,1.563337921
8.554897574,47.36646854,0.99713635,1.871980781
8.555346732,47.36646854,1.14896691,1.944515215
8.55579589,47.36646854,1.30797553,2.190813078
8.556245047,47.36646854,1.48840523,2.209302471
8.556694205,47.36646854,1.70148218,1.852264336
8.557143362,47.36646854,1.85535026,2.497843034
8.55759252,47.36646854,1.93950617,2.691834921
8.558041678,47.36646854,1.99100101,2.466615021
8.558490835,47.36646854,2.00239515,2.791290772
8.558939993,47.36646854,1.94805253,2.204652581
8.559389151,47.36646854,1.88400233,2.570665236
8.559838308,47.36646854,1.76852226,2.067134477
8.560287466,47.36646854,1.68388903,2.145030264
8.560736624,47.36646854,1.60269272,2.534233418
8.561185781,47.36646854,1.52552867,2.278979966
8.561634939,47.36646854,1.45993435,1.523727019
8.562084097,47.36646854,1.47257423,2.203891753
8.562533254,47.36646854,1.50240004,1.560594797
8.562982412,47.36646854,1.4928056,1.928522136
8.563431569,47.36646854,1.52641082,1.897194862
8.563880727,47.36646854,1.53201342,2.530620777
8.564329885,47.36646854,1.55651212,2.305805308
8.564779042,47.36646854,1.53687763,1.575285391
8.5652282,47.36646854,1.47125781,2.03270604
8.565677358,47.36646854,1.43369281,1.692267598
8.566126515,47.36646854,1.40066028,1.470843296
8.566575673,47.36646854,1.38130116,1.519549074
8.567024831,47.36646854,1.30100024,2.040951156
8.567473988,47.36646854,1.22126961,1.77913643
8.567923146,47.36646854,1.16223979,1.775025202
8.568372304,47.36646854,1.08898175,1.277585877
8.568821461,47.36646854,1.02388585,1.082522702
8.569270619,47.36646854,0.93949354,1.089020804
8.569719776,47.36646854,0.86599797,1.251701831
8.570168934,47.36646854,0.7853784,1.031173421
8.570618092,47.36646854,0.72020227,0.875802761
8.571067249,47.36646854,0.60658276,1.054169747
8.571516407,47.36646854,0.54690868,1.295679402
8.571965565,47.36646854,0.47551742,0.890996336
8.572414722,47.36646854,0.41670671,1.167989693
8.57286388,47.36646854,0.34858474,1.025877848
8.573313038,47.36646854,0.30337319,0.779670207
8.573762195,47.36646854,0.25391349,0.547096154
8.574211353,47.36646854,0.21505217,0.824185483
8.574660511,47.36646854,0.17491342,1.008047096
8.575109668,47.36646854,0.14231546,0.744805691
8.575558826,47.36646854,0.10908452,0.889215091
8.576007983,47.36646854,0.07583675,0.348079439
8.576457141,47.36646854,0.05428743,0.111597582
8.576906299,47.36646854,0.03398342,0.052511829
8.577355456,47.36646854,0,0.691300417
8.577804614,47.36646854,0,0.766195902
8.578253772,47.36646854,0,0.180332637
8.578702929,47.36646854,0,0.684088275
8.579152087,47.36646854,0,0.00038819
8.579601245,47.36646854,0,0.861454672
8.580050402,47.36646854,0,0.752544521
8.58049956,47.36646854,0,0.901661883
8.580948718,47.36646854,0,0.491916208
8.581397875,47.36646854,0,0.421958704
8.581847033,47.36646854,0,0.685535987
8.58229619,47.36646854,0,0.311112299
8.582745348,47.36646854,0,0.084826148
8.583194506,47.36646854,0,0.233344081
8.583643663,47.36646854,0,0.607066861
8.584092821,47.36646854,0,0.516261898
8.584541979,47.36646854,0,0.426597521
8.584991136,47.36646854,0,0.595213923
8.585440294,47.36646854,0,0.077887963
8.585889452,47.36646854,0,0.667209191
8.586338609,47.36646854,0,0.552447096
8.586787767,47.36646854,0,0.331195143
8.587236925,47.36646854,0,0.040397734
8.587686082,47.36646854,0,0.114996116
8.58813524,47.36646854,0.00442119,0.573273765
8.588584397,47.36646854,0.00835861,0.527048936
8.589033555,47.36646854,0.02014094,0.83007705
8.589482713,47.36646854,0.0279993,0.136881316
8.58993187,47.36646854,0.03982535,0.204603695
8.590381028,47.36646854,0.05033312,0.469229399
8.590830186,47.36646854,0.06272983,0.070066377
8.591279343,47.36646854,0.07975481,0.200595222
8.591728501,47.36646854,0.10243183,0.643130089
8.592177659,47.36646854,0.12149291,0.607921523
8.592626816,47.36646854,0.14701664,0.174754042
8.593075974,47.36646854,0.1709675,1.12188663
8.593525131,47.36646854,0.19715741,0.590465311
8.593974289,47.36646854,0.21998663,0.568756843
8.594423447,47.36646854,0.25647774,0.440957857
8.594872604,47.36646854,0.29240295,0.824993049
8.595321762,47.36646854,0.35418606,0.489922183
8.59577092,47.36646854,0.39537787,0.978812373
8.596220077,47.36646854,0.43445238,1.162753329
8.596669235,47.36646854,0.46873707,1.465254836
8.597118393,47.36646854,0.49336979,0.628304737
8.59756755,47.36646854,0.50420278,1.406154388
8.598016708,47.36646854,0.49839181,1.302535042
8.598465866,47.36646854,0.47410277,0.680002344
8.598915023,47.36646854,0.43216833,1.067922304
8.599364181,47.36646854,0.36973614,0.728753698
8.599813338,47.36646854,0.30983791,0.426598924
8.600262496,47.36646854,0.24339457,0.817072607
8.600711654,47.36646854,0.18842439,0.598406197
8.601160811,47.36646854,0.12873317,0.634366488
8.601609969,47.36646854,0.08178712,0.328362278
8.602059127,47.36646854,0.03933832,1.000361061
8.602508284,47.36646854,0.02326922,0.719601343
8.602957442,47.36646854,0.01804123,0.440948777
8.6034066,47.36646854,0.01981441,0.46899041
8.603855757,47.36646854,0.02044339,0.762171673
8.604304915,47.36646854,0.01981441,0.821347614
8.604754073,47.36646854,0.01804123,0.438684139
8.60520323,47.36646854,0.01543148,0.175031733
8.605652388,47.36646854,0.01239954,0.555939668
8.606101545,47.36646854,0.00935967,0.660208245
8.606550703,47.36646854,0.006637,0.136189134
8.606999861,47.36646854,0.00442119,0.106513614
8.607449018,47.36646854,0,0.566822649
8.607898176,47.36646854,0,0.482670145
8.608347334,47.36646854,0,0.693491614
8.608796491,47.36646854,0,0.977023434
8.609245649,47.36646854,0,0.527759104
8.609694807,47.36646854,0,0.520314648
8.610143964,47.36646854,0,0.79573136
8.610593122,47.36646854,0,0.093456583
8.61104228,47.36646854,0,0.044614429
8.611491437,47.36646854,0,0.401002309
8.611940595,47.36646854,0,0.835504814
8.612389752,47.36646854,0,0.248271066
8.61283891,47.36646854,0,0.718993314
8.613288068,47.36646854,0,0.536577839
8.613737225,47.36646854,0,0.078879944
8.614186383,47.36646854,0,0.862933921
8.614635541,47.36646854,0,0.341008477
8.615084698,47.36646854,0,0.574415617
8.615533856,47.36646854,0,0.799142103
8.615983014,47.36646854,0,0.784347088
8.616432171,47.36646854,0,0.409153426
8.616881329,47.36646854,0,0.416180598
8.617330487,47.36646854,0,0.07810737
8.468659307,47.36677275,0,0.067929179
8.469108465,47.36677275,0,0.976191817
8.469557622,47.36677275,0,0.71237538
8.47000678,47.36677275,0,0.875199197
8.470455938,47.36677275,0,0.190170021
8.470905095,47.36677275,0,0.33201989
8.471354253,47.36677275,0,0.066927325
8.47180341,47.36677275,0,0.834469907
8.472252568,47.36677275,0,0.49162865
8.472701726,47.36677275,0,0.575366944
8.473150883,47.36677275,0,0.030702257
8.473600041,47.36677275,0,0.883012161
8.474049199,47.36677275,0,0.545866551
8.474498356,47.36677275,0,0.552948736
8.474947514,47.36677275,0,0.502385595
8.475396672,47.36677275,0,0.697912936
8.475845829,47.36677275,0,0.003078506
8.476294987,47.36677275,0,0.689589644
8.476744145,47.36677275,0,0.507770923
8.477193302,47.36677275,0,0.004373341
8.47764246,47.36677275,0,0.994734895
8.478091617,47.36677275,0,0.867610357
8.478540775,47.36677275,0,0.83207296
8.478989933,47.36677275,0,0.669456952
8.47943909,47.36677275,0,0.671650618
8.479888248,47.36677275,0,0.907216476
8.480337406,47.36677275,0,0.844547862
8.480786563,47.36677275,0,0.060738025
8.481235721,47.36677275,0,0.724680978
8.481684879,47.36677275,0,0.663308057
8.482134036,47.36677275,0,0.139883201
8.482583194,47.36677275,0,0.945934899
8.483032352,47.36677275,0,0.003642737
8.483481509,47.36677275,0,0.869775258
8.483930667,47.36677275,0,0.977650965
8.484379824,47.36677275,0,0.897004437
8.484828982,47.36677275,0,0.133128984
8.48527814,47.36677275,0,0.207543624
8.485727297,47.36677275,0,0.837348996
8.486176455,47.36677275,0,0.170075021
8.486625613,47.36677275,0,0.336064803
8.48707477,47.36677275,0.00189082,0.84179209
8.487523928,47.36677275,0.00565383,0.982984609
8.487973086,47.36677275,0.01421428,0.15383985
8.488422243,47.36677275,0.02101291,0.088874408
8.488871401,47.36677275,0.02281392,1.019135693
8.489320559,47.36677275,0.03336105,0.543789039
8.489769716,47.36677275,0.0385913,0.275030791
8.490218874,47.36677275,0.05026456,0.273748357
8.490668031,47.36677275,0.06266263,0.23757566
8.491117189,47.36677275,0.11812554,0.776834552
8.491566347,47.36677275,0.1758409,0.388277161
8.492015504,47.36677275,0.23652646,0.551103037
8.492464662,47.36677275,0.33582714,1.230880371
8.49291382,47.36677275,0.41310462,0.873361231
8.493362977,47.36677275,0.50658756,1.151337838
8.493812135,47.36677275,0.64546454,1.367920104
8.494261293,47.36677275,0.70361078,0.806199526
8.49471045,47.36677275,0.81730366,1.467026579
8.495159608,47.36677275,0.86302823,1.22212891
8.495608766,47.36677275,0.88225704,1.295338118
8.496057923,47.36677275,0.936665,1.430510275
8.496507081,47.36677275,0.96299523,1.946695105
8.496956238,47.36677275,1.00565076,1.7536146
8.497405396,47.36677275,1.0362947,1.619255876
8.497854554,47.36677275,1.01473546,1.533864936
8.498303711,47.36677275,0.97771549,1.569722159
8.498752869,47.36677275,0.96217805,1.145488705
8.499202027,47.36677275,0.94099575,1.838646231
8.499651184,47.36677275,0.93233401,1.096268795
8.500100342,47.36677275,0.89488524,1.779943843
8.5005495,47.36677275,0.84822869,1.599820709
8.500998657,47.36677275,0.90186763,1.800097749
8.501447815,47.36677275,0.97529119,1.583437692
8.501896973,47.36677275,1.04404962,1.227946791
8.50234613,47.36677275,1.14288926,1.313114159
8.502795288,47.36677275,1.25891733,1.84885317
8.503244445,47.36677275,1.39127839,2.002200835
8.503693603,47.36677275,1.51176333,1.98583273
8.504142761,47.36677275,1.61264575,2.272476224
8.504591918,47.36677275,1.67687964,2.125846457
8.505041076,47.36677275,1.77861702,2.35991885
8.505490234,47.36677275,1.88446164,2.824087224
8.505939391,47.36677275,1.9939729,2.576286754
8.506388549,47.36677275,2.02982283,2.811521111
8.506837707,47.36677275,2.08535147,2.940909668
8.507286864,47.36677275,2.1134212,2.127222679
8.507736022,47.36677275,2.12123084,3.045393127
8.508185179,47.36677275,2.10091805,2.742031247
8.508634337,47.36677275,2.01941276,2.248891418
8.509083495,47.36677275,1.96669197,2.191801367
8.509532652,47.36677275,1.92011905,2.33846463
8.50998181,47.36677275,1.83925784,2.502004873
8.510430968,47.36677275,1.82195902,2.735564327
8.510880125,47.36677275,1.79952371,2.700686869
8.511329283,47.36677275,1.89604378,2.493242677
8.511778441,47.36677275,1.99935043,2.896471993
8.512227598,47.36677275,2.12711811,2.134052858
8.512676756,47.36677275,2.33792138,3.144063435
8.513125914,47.36677275,2.57819819,3.386665562
8.513575071,47.36677275,2.89500523,3.127228801
8.514024229,47.36677275,3.14868975,3.358545338
8.514473386,47.36677275,3.3913281,4.376755235
8.514922544,47.36677275,3.60657334,3.636273533
8.515371702,47.36677275,3.72909665,4.544172048
8.515820859,47.36677275,3.70029807,4.598186409
8.516270017,47.36677275,3.57535863,4.401778015
8.516719175,47.36677275,3.41519046,3.835542636
8.517168332,47.36677275,3.10154676,3.24395587
8.51761749,47.36677275,2.81347561,3.682711908
8.518066648,47.36677275,2.46511436,2.580182751
8.518515805,47.36677275,2.21391511,2.265630542
8.518964963,47.36677275,2.04683399,2.215876903
8.519414121,47.36677275,1.84095979,2.200603223
8.519863278,47.36677275,1.87589598,2.553589026
8.520312436,47.36677275,1.88134134,2.294649357
8.520761593,47.36677275,1.99605572,2.369505912
8.521210751,47.36677275,2.08151841,2.136461151
8.521659909,47.36677275,2.20965672,3.116237985
8.522109066,47.36677275,2.24469161,2.951641957
8.522558224,47.36677275,2.21269703,2.255211705
8.523007382,47.36677275,2.09645772,2.886071811
8.523456539,47.36677275,1.89365888,2.145443858
8.523905697,47.36677275,1.62677538,1.742074122
8.524354855,47.36677275,1.38125443,1.472357285
8.524804012,47.36677275,1.07769275,1.296740358
8.52525317,47.36677275,0.82987392,0.99150402
8.525702328,47.36677275,0.65488613,0.857295356
8.526151485,47.36677275,0.52712709,1.434004457
8.526600643,47.36677275,0.37454233,1.122155076
8.5270498,47.36677275,0.4204818,1.322081897
8.527498958,47.36677275,0.456503,0.839194855
8.527948116,47.36677275,0.48295289,1.417272999
8.528397273,47.36677275,0.46034503,0.848981958
8.528846431,47.36677275,0.44128519,0.526908682
8.529295589,47.36677275,0.416354,0.491505414
8.529744746,47.36677275,0.37492615,0.526796839
8.530193904,47.36677275,0.32973018,1.145705622
8.530643062,47.36677275,0.30129197,0.449221348
8.531092219,47.36677275,0.28384319,0.318252924
8.531541377,47.36677275,0.27538946,0.302259036
8.531990535,47.36677275,0.27597147,0.432916237
8.532439692,47.36677275,0.32466522,0.757854706
8.53288885,47.36677275,0.3589946,0.874442557
8.533338007,47.36677275,0.39843041,0.958726373
8.533787165,47.36677275,0.42283174,0.713824618
8.534236323,47.36677275,0.44013062,1.035528139
8.53468548,47.36677275,0.4589678,0.992263606
8.535134638,47.36677275,0.44654727,0.493446848
8.535583796,47.36677275,0.41737857,0.697418937
8.536032953,47.36677275,0.38309288,1.085761929
8.536482111,47.36677275,0.34092355,0.768706902
8.536931269,47.36677275,0.27862406,0.992603483
8.537380426,47.36677275,0.2321929,0.942830421
8.537829584,47.36677275,0.19452989,0.214447915
8.538278742,47.36677275,0.15418902,0.419717115
8.538727899,47.36677275,0.11838046,0.417133513
8.539177057,47.36677275,0.09361399,0.185232326
8.539626214,47.36677275,0.06860556,0.51198352
8.540075372,47.36677275,0.0426072,0.965643908
8.54052453,47.36677275,0.01336184,0.77199282
8.540973687,47.36677275,0.0072836,0.949229047
8.541422845,47.36677275,0,0.452421271
8.541872003,47.36677275,0,0.332901446
8.54232116,47.36677275,0,0.19839874
8.542770318,47.36677275,0,0.913821786
8.543219476,47.36677275,0,0.153066475
8.543668633,47.36677275,0,0.845791702
8.544117791,47.36677275,0,0.14919888
8.544566949,47.36677275,0,0.840796872
8.545016106,47.36677275,0,0.785790853
8.545465264,47.36677275,0,0.188842072
8.545914421,47.36677275,0.00172161,0.762451021
8.546363579,47.36677275,0.00871102,0.971797031
8.546812737,47.36677275,0.02704254,0.185912836
8.547261894,47.36677275,0.05671277,0.593892445
8.547711052,47.36677275,0.08138923,0.991142275
8.54816021,47.36677275,0.12326629,1.008320768
8.548609367,47.36677275,0.16495,0.620526536
8.549058525,47.36677275,0.22868571,0.526104845
8.549507683,47.36677275,0.27507252,0.50823032
8.54995684,47.36677275,0.32686356,0.398549641
8.550405998,47.36677275,0.38661742,1.054487952
8.550855155,47.36677275,0.44289681,0.862132897
8.551304313,47.36677275,0.4761259,0.62161882
8.551753471,47.36677275,0.49725154,1.37802715
8.552202628,47.36677275,0.50482023,1.163744038
8.552651786,47.36677275,0.54170549,1.103600538
8.553100944,47.36677275,0.56005961,0.765901568
8.553550101,47.36677275,0.62897867,1.191858896
8.553999259,47.36677275,0.68891299,0.866455437
8.554448417,47.36677275,0.81004083,1.760096548
8.554897574,47.36677275,0.965065,1.106656355
8.555346732,47.36677275,1.15494919,1.355701895
8.55579589,47.36677275,1.30867386,1.341955254
8.556245047,47.36677275,1.48004067,2.101761363
8.556694205,47.36677275,1.6450367,2.543917937
8.557143362,47.36677275,1.76286566,2.0908065
8.55759252,47.36677275,1.87006164,2.543991405
8.558041678,47.36677275,1.91676211,2.283648963
8.558490835,47.36677275,1.88927531,2.738070978
8.558939993,47.36677275,1.87920904,2.018610284
8.559389151,47.36677275,1.80053329,2.009795939
8.559838308,47.36677275,1.726722,1.920740045
8.560287466,47.36677275,1.64606762,1.870077074
8.560736624,47.36677275,1.60292232,2.435884581
8.561185781,47.36677275,1.52287543,2.442606848
8.561634939,47.36677275,1.52199972,2.153604785
8.562084097,47.36677275,1.56136298,1.808736301
8.562533254,47.36677275,1.56454742,2.465044949
8.562982412,47.36677275,1.60619116,2.33727128
8.563431569,47.36677275,1.5904429,2.509089016
8.563880727,47.36677275,1.59421468,1.998508733
8.564329885,47.36677275,1.6599462,2.10109147
8.564779042,47.36677275,1.61767411,1.797885032
8.5652282,47.36677275,1.58108342,2.268042969
8.565677358,47.36677275,1.49934554,2.339782366
8.566126515,47.36677275,1.43937361,2.406530416
8.566575673,47.36677275,1.35961044,1.381584336
8.567024831,47.36677275,1.31435728,1.480247138
8.567473988,47.36677275,1.19253087,1.475361148
8.567923146,47.36677275,1.11345696,1.487988523
8.568372304,47.36677275,1.02850628,1.075957335
8.568821461,47.36677275,0.96813822,1.637656094
8.569270619,47.36677275,0.87856996,1.477014027
8.569719776,47.36677275,0.79250711,0.942737324
8.570168934,47.36677275,0.70251244,1.465105735
8.570618092,47.36677275,0.62218863,1.591135683
8.571067249,47.36677275,0.52137595,0.790769759
8.571516407,47.36677275,0.46144488,0.837048099
8.571965565,47.36677275,0.40747583,0.886330883
8.572414722,47.36677275,0.34224683,1.061601368
8.57286388,47.36677275,0.28398168,0.559586756
8.573313038,47.36677275,0.24096316,0.836515975
8.573762195,47.36677275,0.20121169,0.506293838
